path,modality,study,status,transfer_syntax,width,height,components,bits_allocated,frames,src_bytes,j2k_bytes,enc_seconds,dec_seconds,detail
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001984.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,148777,0.2529,0.0517,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000592.dcm,mr,study_005,OK,1.2.840.10008.1.2,208,256,1,0,1,199974,23787,0.1866,0.0203,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000067.dcm,mr,study_001,OK,1.2.840.10008.1.2,180,180,1,0,1,173612,13375,0.1896,0.0216,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003312.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,155486,0.2271,0.0588,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001444.dcm,mr,study_005,OK,1.2.840.10008.1.2,304,512,1,0,1,421590,72050,0.1571,0.0308,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003425.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,322929,0.1543,0.0675,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000314.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,149267,0.1932,0.0612,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001520.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,160,160,1,0,1,216928,13855,0.1318,0.0483,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001721.dcm,mr,study_005,OK,1.2.840.10008.1.2,364,448,1,0,1,433628,108994,0.1742,0.0491,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002655.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,294315,0.18,0.0553,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001747.dcm,mr,study_005,OK,1.2.840.10008.1.2,336,384,1,0,1,382504,96085,0.1691,0.0636,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002884.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,283397,0.2456,0.0646,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001290.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,285710,0.2343,0.0352,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000204.dcm,mr,study_002,OK,1.2.840.10008.1.2,160,160,1,0,1,147206,16383,0.1336,0.0463,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001987.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,155151,0.2187,0.056,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001821.dcm,mr,study_004,OK,1.2.840.10008.1.2,216,256,1,0,1,217876,41209,0.1757,0.0776,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002805.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,282765,0.2347,0.0607,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006496.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,162288,0.2938,0.0414,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001795.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,147233,0.2306,0.0429,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000092.dcm,mr,study_002,OK,1.2.840.10008.1.2,180,180,1,0,1,172142,10053,0.0912,0.0195,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001348.dcm,mr,study_003,OK,1.2.840.10008.1.2,256,168,1,0,1,196224,35878,0.1387,0.0484,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002261.dcm,mr,study_002,OK,1.2.840.10008.1.2,364,448,1,0,1,435696,78513,0.1801,0.0366,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006440.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,152319,0.1526,0.0664,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_004051.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528872,170458,0.1634,0.0616,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004965.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,336214,0.2024,0.0568,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000775.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528892,156744,0.1581,0.0372,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000511.dcm,mr,study_003,OK,1.2.840.10008.1.2,256,256,1,0,1,243768,57210,0.1417,0.02,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000041.dcm,mr,study_003,OK,1.2.840.10008.1.2,128,128,1,0,1,139024,9118,0.0921,0.0267,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002371.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,147291,0.1555,0.0346,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003483.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,152719,0.1729,0.0508,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002556.dcm,mr,study_004,OK,1.2.840.10008.1.2,512,512,1,0,1,619452,70244,0.1917,0.0401,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001345.dcm,mr,study_005,OK,1.2.840.10008.1.2,280,320,1,0,1,287628,55922,0.1007,0.0276,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000644.dcm,mr,study_002,OK,1.2.840.10008.1.2,512,512,1,0,1,618118,71376,0.1471,0.034,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006711.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,1330,1,0,1,1366534,503817,0.3738,0.0649,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000065.dcm,mr,study_001,OK,1.2.840.10008.1.2,180,180,1,0,1,173610,16076,0.1343,0.0357,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006290.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528962,159514,0.1938,0.0643,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000274.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,241308,0.2187,0.0749,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000467.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,156505,0.227,0.0524,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000559.dcm,mr,study_005,OK,1.2.840.10008.1.2,208,256,1,0,1,199986,22512,0.144,0.0292,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006700.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,1330,1,0,1,1366534,478737,0.4367,0.0727,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000010.dcm,mr,study_002,OK,1.2.840.10008.1.2,180,180,1,0,1,172134,19359,0.1153,0.018,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000903.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190756,25411,0.1224,0.0278,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005483.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528964,283556,0.152,0.0349,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001004.dcm,mr,study_004,OK,1.2.840.10008.1.2,208,256,1,0,1,200248,28943,0.1186,0.0283,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000865.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,150138,0.1437,0.0258,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000475.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528834,139566,0.1299,0.0298,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002769.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,290678,0.1514,0.0603,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003150.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528914,147011,0.152,0.0394,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003268.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,152116,0.1667,0.058,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005448.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528964,280435,0.138,0.0823,
LocalDatasets/medical-dicom-organized/xa/study_004/instance_000069.dcm,xa,study_004,OK,1.2.840.10008.1.2,3072,3072,1,0,1,8656312,3425493,1.9182,0.9152,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001205.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,148613,0.1813,0.0335,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000835.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,262727,0.192,0.0345,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003868.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,328909,0.1418,0.0325,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002710.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,252075,0.2774,0.0444,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000968.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,273115,0.1584,0.0558,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003964.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,323896,0.24,0.0576,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000631.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528824,142875,0.2636,0.0642,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003916.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,328424,0.2713,0.0778,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005004.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,332046,0.2634,0.0744,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002509.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,812,1,0,1,835944,231105,0.3255,0.0762,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001006.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190796,22702,0.1261,0.0347,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000569.dcm,mr,study_004,OK,1.2.840.10008.1.2,512,512,1,0,1,622440,130754,0.1238,0.0281,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000332.dcm,mr,study_005,OK,1.2.840.10008.1.2,160,160,1,0,1,147304,16216,0.1117,0.0371,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002201.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528880,154695,0.1672,0.05,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001360.dcm,mr,study_003,OK,1.2.840.10008.1.2,320,260,1,0,1,268272,61030,0.1005,0.0539,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001737.dcm,mr,study_003,OK,1.2.840.10008.1.2,320,300,1,0,1,323636,66878,0.1045,0.0439,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001011.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,149305,0.1295,0.0354,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001951.dcm,mr,study_005,OK,1.2.840.10008.1.2,512,512,1,0,1,619464,67439,0.1102,0.0247,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000467.dcm,mr,study_004,OK,1.2.840.10008.1.2,180,180,1,0,1,172324,17430,0.1248,0.022,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000899.dcm,mr,study_005,OK,1.2.840.10008.1.2,174,192,1,0,1,160394,28066,0.0981,0.0472,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000519.dcm,mr,study_001,OK,1.2.840.10008.1.2,384,384,1,0,1,400140,79741,0.1493,0.0323,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000645.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190756,25049,0.0698,0.0352,
LocalDatasets/medical-dicom-organized/xa/study_004/instance_000089.dcm,xa,study_004,OK,1.2.840.10008.1.2,7168,6656,1,0,1,45880550,12802657,5.2504,3.0178,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000290.dcm,mr,study_005,OK,1.2.840.10008.1.2,160,160,1,0,1,147310,17073,0.1335,0.0214,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002905.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,146763,0.193,0.0265,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001912.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528860,140995,0.135,0.0477,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000366.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,268568,0.107,0.0404,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000540.dcm,mr,study_002,OK,1.2.840.10008.1.2,364,448,1,0,1,432932,99339,0.1006,0.0519,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003106.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528874,275455,0.1278,0.0475,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000842.dcm,mr,study_004,OK,1.2.840.10008.1.2,208,256,1,0,1,200028,22247,0.1357,0.0139,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001361.dcm,mr,study_005,OK,1.2.840.10008.1.2,208,256,1,0,1,214828,38524,0.1215,0.0301,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000461.dcm,mr,study_002,OK,1.2.840.10008.1.2,300,320,1,0,1,307646,60130,0.1384,0.0235,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001388.dcm,mr,study_005,OK,1.2.840.10008.1.2,248,256,1,0,1,232368,46558,0.1186,0.0203,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001449.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,152635,0.1537,0.0244,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000743.dcm,mr,study_004,OK,1.2.840.10008.1.2,224,256,1,0,1,217914,26069,0.1022,0.0205,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000606.dcm,mr,study_002,OK,1.2.840.10008.1.2,512,512,1,0,1,618118,67183,0.1472,0.033,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004140.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,314209,0.1184,0.0453,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002045.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,146740,0.1304,0.0387,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000023.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528832,144458,0.1444,0.0419,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000610.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,249771,0.1686,0.0389,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001239.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,529054,113924,0.2023,0.0447,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005985.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528960,139401,0.2381,0.0538,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002229.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,156608,0.1602,0.0488,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003831.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,171665,0.1866,0.0508,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000100.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528926,150234,0.1489,0.0431,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001390.dcm,mr,study_002,OK,1.2.840.10008.1.2,180,180,1,0,1,174254,11241,0.1389,0.0286,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002512.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528918,158287,0.2183,0.0327,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003075.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528874,276673,0.189,0.0544,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001451.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,152672,0.1486,0.0418,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001166.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190796,22760,0.1088,0.0229,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002010.dcm,mr,study_002,OK,1.2.840.10008.1.2,300,320,1,0,1,309174,50979,0.1564,0.0185,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000774.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,262521,0.1543,0.0496,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003723.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,680,1,0,1,700810,195763,0.1923,0.0455,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000299.dcm,mr,study_001,OK,1.2.840.10008.1.2,384,384,1,0,1,430458,96797,0.1174,0.0277,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006597.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,160377,0.1744,0.0347,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001019.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,531,1,0,1,548358,144515,0.1561,0.0261,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000381.dcm,mr,study_005,OK,1.2.840.10008.1.2,160,160,1,0,1,147310,11307,0.1807,0.0513,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002643.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528964,293958,0.1647,0.0363,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006599.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,160447,0.2313,0.0407,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002030.dcm,mr,study_002,OK,1.2.840.10008.1.2,300,320,1,0,1,307278,62055,0.1807,0.0511,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003039.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,291277,0.2285,0.067,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001288.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,152858,0.2323,0.0536,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002114.dcm,mr,study_004,OK,1.2.840.10008.1.2,384,384,1,0,1,401862,102622,0.1442,0.0446,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000088.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528842,293011,0.1695,0.0376,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000053.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,656,1,0,1,676310,145533,0.2354,0.0358,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002352.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528916,155486,0.2449,0.0348,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001368.dcm,mr,study_002,OK,1.2.840.10008.1.2,180,180,1,0,1,174282,13811,0.1777,0.0277,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000692.dcm,mr,study_001,OK,1.2.840.10008.1.2,256,208,1,0,1,219584,34668,0.1973,0.0473,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001099.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528860,163055,0.2289,0.031,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000292.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528860,262929,0.2059,0.0594,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000495.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,151583,0.2568,0.0527,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003694.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,702,512,1,0,1,721738,156071,0.2118,0.0773,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002207.dcm,mr,study_002,OK,1.2.840.10008.1.2,384,516,1,0,1,499228,101282,0.2573,0.0412,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003456.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528900,130567,0.2368,0.0344,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001461.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,151451,0.2258,0.0708,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006096.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528962,153378,0.2308,0.0744,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000108.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528926,150059,0.2487,0.0765,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002988.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,289601,0.2403,0.0651,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002962.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,282206,0.2641,0.0874,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003467.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,323537,0.2644,0.0878,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001482.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,134898,0.1154,0.0264,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001593.dcm,mr,study_003,OK,1.2.840.10008.1.2,280,320,1,0,1,293488,77978,0.1738,0.036,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001910.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528860,143849,0.1863,0.069,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003519.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,326437,0.1716,0.0415,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000364.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,233764,0.1748,0.0621,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000366.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528834,146800,0.2065,0.0643,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001461.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528850,156831,0.1914,0.0408,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_003039.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528914,150053,0.1604,0.0291,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001416.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528872,145406,0.1119,0.0293,
